key,timestamp,action
Key.space,1523054323.6273339,release
'o',1523054323.67213,press
'd',1523054323.683563,release
'o',1523054323.771942,release
'w',1523054323.779986,press
'n',1523054323.8401332,press
'w',1523054323.879977,release
Key.space,1523054323.907914,press
'n',1523054323.96437,release
't',1523054323.984135,press
Key.space,1523054323.999535,release
'o',1523054324.084037,press
Key.space,1523054324.1241221,press
't',1523054324.131925,release
'o',1523054324.188149,release
Key.space,1523054324.236358,release
Key.shift_r,1523054336.169379,press
'W',1523054336.212599,press
'W',1523054336.280388,release
Key.shift_r,1523054336.2847512,release
'e',1523054336.35894,press
'e',1523054336.439275,release
"'",1523054336.46964,press
'v',1523054336.545811,press
"'",1523054336.578044,release
'e',1523054336.5815191,press
'v',1523054336.633583,release
'e',1523054336.698156,release
Key.enter,1523054337.727048,press
Key.enter,1523054337.814763,release
Key.enter,1523054337.915801,press
Key.enter,1523054338.012091,release
't',1523054339.028008,press
'h',1523054339.107921,press
't',1523054339.1194491,release
'h',1523054339.172152,release
'e',1523054339.191958,press
Key.space,1523054339.279644,press
'e',1523054339.311689,release
Key.space,1523054339.396168,release
Key.shift_r,1523054339.5187168,press
'P',1523054339.5667999,press
Key.shift_r,1523054339.662582,release
'p',1523054339.7034292,release
'y',1523054339.740848,press
'y',1523054339.849317,release
Key.shift_r,1523054339.905708,press
'M',1523054340.025898,press
Key.shift_r,1523054340.109345,release
'm',1523054340.165647,release
'o',1523054340.2307909,press
'o',1523054340.3068118,release
'l',1523054340.4183931,press
Key.space,1523054340.512558,press
'l',1523054340.5764139,release
Key.space,1523054340.636821,release
'e',1523054340.7657971,press
'e',1523054340.849851,release
'x',1523054340.93937,press
'p',1523054341.035258,press
'x',1523054341.061882,release
'o',1523054341.122875,press
'p',1523054341.230528,release
'o',1523054341.238785,release
'r',1523054341.3428,press
'r',1523054341.460675,release
't',1523054341.5686982,press
Key.space,1523054341.632743,press
't',1523054341.6622841,release
'm',1523054341.7487879,press
Key.space,1523054341.752376,release
'o',1523054341.788836,press
'm',1523054341.877109,release
'o',1523054341.877202,release
'l',1523054341.965913,press
'l',1523054342.0898619,release
'e',1523054342.0977302,press
'e',1523054342.198112,release
'c',1523054342.3129568,press
'u',1523054342.404682,press
'c',1523054342.427764,release
'u',1523054342.476871,release
'l',1523054342.602819,press
'l',1523054342.6948109,release
'e',1523054342.7477682,press
Key.space,1523054342.832008,press
'e',1523054342.891486,release
Key.space,1523054342.9321358,release
'o',1523054342.997248,press
'p',1523054343.08873,press
'o',1523054343.1245508,release
'p',1523054343.213024,release
't',1523054343.229586,press
'i',1523054343.301589,press
't',1523054343.329379,release
'o',1523054343.3537002,press
'n',1523054343.421854,press
'i',1523054343.485756,release
'o',1523054343.4858859,release
'n',1523054343.5421948,release
'.',1523054343.61681,press
Key.space,1523054343.7285812,press
'.',1523054343.737476,release
Key.space,1523054343.849004,release
Key.shift_r,1523054344.654794,press
'T',1523054344.8707929,press
Key.shift_r,1523054344.898871,release
't',1523054344.979051,release
'h',1523054345.0156748,press
'e',1523054345.063918,press
'h',1523054345.111538,release
'e',1523054345.1640692,release
Key.space,1523054345.215369,press
Key.space,1523054345.311877,release
'.',1523054345.5947142,press
'.',1523054345.710977,release
'p',1523054345.8449569,press
's',1523054345.884484,press
'p',1523054345.940764,release
'e',1523054345.956542,press
's',1523054346.028714,release
Key.space,1523054346.0288599,press
'e',1523054346.07679,release
Key.space,1523054346.14895,release
'f',1523054346.4294279,press
'i',1523054346.4668171,press
'f',1523054346.521157,release
'i',1523054346.565831,release
'l',1523054346.786211,press
'e',1523054346.8985212,press
'l',1523054346.902295,release
's',1523054346.9745789,press
Key.space,1523054347.038629,press
'e',1523054347.042221,release
's',1523054347.10248,release
Key.space,1523054347.130805,release
Key.shift_r,1523054347.152791,press
'P',1523054347.3568,press
Key.shift_r,1523054347.489117,release
'p',1523054347.509194,release
'y',1523054347.649778,press
'y',1523054347.717951,release
'm',1523054347.8276732,press
'm',1523054347.940049,release
Key.backspace,1523054348.284606,press
Key.backspace,1523054348.356676,release
Key.shift_r,1523054348.482498,press
'M',1523054348.570431,press
Key.shift_r,1523054348.650636,release
'm',1523054348.694894,release
'o',1523054348.736609,press
'o',1523054348.817298,release
'l',1523054348.905528,press
Key.space,1523054348.965547,press
'l',1523054349.029681,release
'r',1523054349.0456178,press
'e',1523054349.0831082,press
Key.space,1523054349.093083,release
'r',1523054349.116521,release
'a',1523054349.1458838,press
'e',1523054349.1733592,release
'd',1523054349.2494311,press
'a',1523054349.283147,release
's',1523054349.317481,press
'd',1523054349.3815339,release
Key.space,1523054349.4211872,press
's',1523054349.461341,release
'i',1523054349.517971,press
Key.space,1523054349.5614212,release
'n',1523054349.597534,press
Key.space,1523054349.653249,press
'i',1523054349.701287,release
'n',1523054349.729355,release
Key.space,1523054349.7891378,release
'a',1523054349.793531,press
'r',1523054349.8618891,press
'a',1523054349.909555,release
Key.space,1523054349.9652889,press
'r',1523054349.994383,release
Key.space,1523054350.077662,release
Key.backspace,1523054350.282549,press
Key.backspace,1523054350.386932,release
'e',1523054350.436778,press
Key.space,1523054350.4961762,press
'e',1523054350.532407,release
Key.space,1523054350.6125891,release
'o',1523054350.835967,press
'n',1523054350.943758,press
'o',1523054350.971977,release
'n',1523054351.043842,release
'l',1523054351.072572,press
'l',1523054351.192607,release
'y',1523054351.200612,press
Key.space,1523054351.276586,press
'y',1523054351.2881012,release
Key.space,1523054351.376215,release
'a',1523054351.3886762,press
Key.space,1523054351.460195,press
'a',1523054351.5163798,release
'f',1523054351.5608032,press
Key.space,1523054351.560896,release
'e',1523054351.612597,press
'w',1523054351.644353,press
'f',1523054351.652079,release
Key.space,1523054351.676492,press
'e',1523054351.756556,release
'm',1523054351.784557,press
'w',1523054351.79218,release
Key.space,1523054351.816276,release
'm',1523054351.924619,release
'e',1523054352.027382,press
'e',1523054352.19177,release
'g',1523054352.3235111,press
'a',1523054352.46335,press
'g',1523054352.511453,release
'a',1523054352.6358342,release
'b',1523054352.9113832,press
'b',1523054353.003725,release
'y',1523054353.139733,press
't',1523054353.247564,press
'y',1523054353.2477162,release
'e',1523054353.299365,press
's',1523054353.3553898,press
't',1523054353.387629,release
'e',1523054353.420911,release
Key.space,1523054353.427274,press
's',1523054353.49123,release
'i',1523054353.547497,press
Key.space,1523054353.547568,release
'n',1523054353.643203,press
'i',1523054353.6794019,release
Key.space,1523054353.703372,press
'n',1523054353.739349,release
's',1523054353.7632792,press
Key.space,1523054353.8154209,release
's',1523054353.8235462,release
'i',1523054353.845503,press
'z',1523054353.929482,press
'i',1523054353.96113,release
'e',1523054353.997608,press
'z',1523054354.041549,release
'e',1523054354.113843,release
',',1523054354.263741,press
Key.space,1523054354.335584,press
',',1523054354.407136,release
'b',1523054354.4154088,press
Key.space,1523054354.4433439,release
'b',1523054354.499815,release
'u',1523054354.5294342,press
't',1523054354.58512,press
'u',1523054354.605428,release
't',1523054354.641529,release
Key.space,1523054354.682351,press
Key.space,1523054354.778593,release
'w',1523054354.802552,press
'h',1523054354.8263419,press
'h',1523054354.8979871,release
'w',1523054354.906349,release
'e',1523054354.987274,press
'n',1523054355.023572,press
'e',1523054355.07151,release
Key.space,1523054355.135099,press
'n',1523054355.187585,release
Key.space,1523054355.251272,release
'e',1523054355.2554119,press
'e',1523054355.3676102,release
'x',1523054355.5256069,press
'p',1523054355.617486,press
'x',1523054355.653097,release
'o',1523054355.713542,press
'p',1523054355.7890859,release
'r',1523054355.793334,press
'o',1523054355.85328,release
'r',1523054355.861529,release
't',1523054355.954549,press
'i',1523054356.010179,press
't',1523054356.0482152,release
'n',1523054356.082264,press
'g',1523054356.170186,press
'i',1523054356.174334,release
'n',1523054356.202373,release
'g',1523054356.2428539,release
Key.space,1523054356.271251,press
't',1523054356.349789,press
Key.space,1523054356.3633852,release
'o',1523054356.4313369,press
't',1523054356.435176,release
Key.space,1523054356.503196,press
'a',1523054356.543208,press
'o',1523054356.554924,release
Key.space,1523054356.6151109,release
Key.space,1523054356.683467,press
'a',1523054356.687186,release
'n',1523054356.6872928,press
Key.space,1523054356.7473311,release
'n',1523054356.751669,release
'y',1523054356.8034198,press
'y',1523054356.898852,release
Key.space,1523054356.911367,press
Key.space,1523054357.023812,release
Key.backspace,1523054357.2396212,press
Key.backspace,1523054357.303314,release
Key.backspace,1523054357.376255,press
Key.backspace,1523054357.448611,release
Key.backspace,1523054357.50223,press
Key.backspace,1523054357.554515,release
Key.backspace,1523054357.6223419,press
Key.backspace,1523054357.706938,release
'n',1523054357.849702,press
'y',1523054357.897517,press
'n',1523054357.929047,release
'y',1523054357.9932952,release
Key.space,1523054357.997407,press
Key.space,1523054358.1217752,release
'f',1523054358.629529,press
'i',1523054358.687275,press
'f',1523054358.735229,release
'l',1523054358.775488,press
'i',1523054358.8273149,release
'l',1523054358.9355872,release
'e',1523054358.9503329,press
'e',1523054359.041537,release
Key.space,1523054359.753778,press
Key.space,1523054359.86983,release
't',1523054359.8733969,press
't',1523054359.985334,release
'y',1523054359.9992378,press
'y',1523054360.07569,release
'p',1523054360.1083899,press
'e',1523054360.168298,press
'p',1523054360.200289,release
'e',1523054360.252934,release
Key.space,1523054360.314368,press
'c',1523054360.4103,press
Key.space,1523054360.4180028,release
'o',1523054360.466151,press
'c',1523054360.502333,release
'm',1523054360.522122,press
'o',1523054360.594218,release
'p',1523054360.602349,press
'm',1523054360.6702201,release
'a',1523054360.6782851,press
'p',1523054360.722348,release
't',1523054360.73807,press
'a',1523054360.774271,release
'i',1523054360.8303978,press
't',1523054360.8541691,release
'i',1523054360.946524,release
'b',1523054360.96684,press
'l',1523054361.0823529,press
'b',1523054361.1264052,release
'e',1523054361.1543858,press
'l',1523054361.2022998,release
'e',1523054361.2221801,release
Key.space,1523054361.234379,press
'w',1523054361.3302999,press
Key.space,1523054361.333981,release
'i',1523054361.430465,press
'w',1523054361.4542458,release
'i',1523054361.535091,release
't',1523054361.565057,press
'h',1523054361.620588,press
't',1523054361.696246,release
Key.space,1523054361.712132,press
'h',1523054361.76809,release
Key.space,1523054361.816193,release
'o',1523054361.82034,press
'u',1523054361.912467,press
't',1523054361.947985,press
'o',1523054361.955919,release
'u',1523054361.996126,release
't',1523054362.052804,release
Key.space,1523054362.117301,press
Key.space,1523054362.162946,release
Key.backspace,1523054362.323369,press
Key.backspace,1523054362.395493,release
Key.backspace,1523054362.434051,press
Key.backspace,1523054362.534752,release
'r',1523054362.550177,press
Key.space,1523054362.618504,press
'r',1523054362.6501172,release
Key.space,1523054362.7301528,release
's',1523054362.742309,press
'o',1523054362.793941,press
's',1523054362.8341088,release
'f',1523054362.878664,press
'o',1523054362.9022279,release
'f',1523054362.966801,release
't',1523054363.02422,press
'w',1523054363.091213,press
't',1523054363.130217,release
'a',1523054363.159314,press
'w',1523054363.207097,release
'r',1523054363.263277,press
'a',1523054363.3193119,release
'e',1523054363.34307,press
'r',1523054363.407458,release
'e',1523054363.471089,release
',',1523054363.483383,press
Key.space,1523054363.567204,press
',',1523054363.6149828,release
Key.space,1523054363.6635761,release
'i',1523054363.769807,press
't',1523054363.813555,press
'i',1523054363.841044,release
Key.space,1523054363.8852181,press
't',1523054363.9251919,release
'b',1523054363.9653811,press
Key.space,1523054363.984715,release
'b',1523054364.065623,release
'l',1523054364.12626,press
'l',1523054364.218441,release
'o',1523054364.2953868,press
'w',1523054364.3354611,press
'w',1523054364.411219,release
'o',1523054364.415255,release
's',1523054364.5041769,press
Key.space,1523054364.551969,press
's',1523054364.616448,release
'u',1523054364.65637,press
Key.space,1523054364.659817,release
'p',1523054364.7302551,press
'u',1523054364.768311,release
'p',1523054364.832763,release
'.',1523054365.012406,press
Key.space,1523054365.1282,press
'.',1523054365.188079,release
Key.space,1523054365.252531,release
Key.shift_r,1523054367.2008278,press
'I',1523054367.2804081,press
Key.shift_r,1523054367.317785,release
'i',1523054367.380113,release
't',1523054367.392235,press
"'",1523054367.473016,press
't',1523054367.501069,release
"'",1523054367.592205,release
's',1523054367.609388,press
Key.space,1523054367.657067,press
'i',1523054367.713223,press
's',1523054367.720841,release
Key.space,1523054367.764863,release
'n',1523054367.7811909,press
'i',1523054367.865382,release
'n',1523054367.8773582,release
'h',1523054367.972321,press
'e',1523054368.06444,press
'h',1523054368.067874,release
'r',1523054368.120435,press
'e',1523054368.1357791,release
'e',1523054368.2122939,press
'r',1523054368.2519581,release
'n',1523054368.2921689,press
'e',1523054368.320267,release
't',1523054368.375712,press
'n',1523054368.412009,release
Key.space,1523054368.4679308,press
'i',1523054368.492329,press
't',1523054368.501046,release
Key.space,1523054368.544296,release
'n',1523054368.5680199,press
Key.space,1523054368.639997,press
't',1523054368.6682298,press
'i',1523054368.675918,release
'n',1523054368.695961,release
Key.space,1523054368.7438521,release
't',1523054368.77634,release
'h',1523054368.78806,press
'e',1523054368.852642,press
'h',1523054368.903981,release
Key.space,1523054368.936171,press
'e',1523054368.951742,release
Key.space,1523054369.0204108,release
Key.shift_r,1523054369.1043992,press
'P',1523054369.248137,press
Key.shift_r,1523054369.324051,release
'p',1523054369.3801541,release
'y',1523054369.384139,press
'm',1523054369.496181,press
'y',1523054369.523998,release
'm',1523054369.636668,release
Key.backspace,1523054369.8348732,press
Key.backspace,1523054369.919399,release
Key.shift_r,1523054370.0142,press
'M',1523054370.122489,press
Key.shift_r,1523054370.194177,release
'm',1523054370.2504802,release
'o',1523054370.289842,press
'o',1523054370.382751,release
'l',1523054370.4515789,press
Key.space,1523054370.53107,press
'l',1523054370.587198,release
's',1523054370.6110542,press
Key.space,1523054370.655019,release
'o',1523054370.687317,press
's',1523054370.6948962,release
'f',1523054370.7550988,press
'o',1523054370.790771,release
'f',1523054370.827461,release
't',1523054370.904351,press
'w',1523054370.9850082,press
't',1523054370.988283,release
'a',1523054371.108624,press
'w',1523054371.143811,release
'r',1523054371.184278,press
'e',1523054371.2480981,press
'a',1523054371.270724,release
Key.space,1523054371.303881,press
'r',1523054371.307934,release
'e',1523054371.356245,release
'a',1523054371.400278,press
Key.space,1523054371.407823,release
'n',1523054371.4764202,press
'a',1523054371.479981,release
'n',1523054371.576152,release
'd',1523054371.584061,press
Key.space,1523054371.672016,press
'd',1523054371.695762,release
't',1523054371.780392,press
Key.space,1523054371.780535,release
'h',1523054371.832139,press
't',1523054371.875975,release
'e',1523054371.9004061,press
'h',1523054371.937601,release
'r',1523054371.991731,press
'e',1523054372.00801,release
'e',1523054372.084189,press
'r',1523054372.132132,release
Key.space,1523054372.132211,press
'e',1523054372.175788,release
'i',1523054372.208123,press
Key.space,1523054372.2479439,release
'i',1523054372.3284311,release
's',1523054372.3319948,press
'n',1523054372.428403,press
's',1523054372.428494,release
"'",1523054372.5079958,press
't',1523054372.547988,press
'n',1523054372.571848,release
"'",1523054372.627908,release
't',1523054372.6530612,release
Key.space,1523054372.675164,press
'a',1523054372.7760231,press
Key.space,1523054372.7826402,release
'n',1523054372.851317,press
'a',1523054372.866668,release
'n',1523054372.967284,release
'y',1523054372.993985,press
'y',1523054373.0754828,release
't',1523054373.167891,press
'h',1523054373.191946,press
'i',1523054373.2641191,press
't',1523054373.2796512,release
'h',1523054373.316106,release
'n',1523054373.380217,press
'i',1523054373.448191,release
'g',1523054373.476358,press
'n',1523054373.5079198,release
'g',1523054373.5525079,release
Key.space,1523054373.5894232,press
Key.space,1523054373.729172,release
'w',1523054373.806147,press
'e',1523054373.8545148,press
'w',1523054373.901896,release
'e',1523054373.962091,release
Key.space,1523054373.97391,press
Key.space,1523054374.094424,release
'c',1523054374.110968,press
'a',1523054374.1790268,press
'c',1523054374.234821,release
'n',1523054374.238852,press
Key.space,1523054374.306924,press
'a',1523054374.326598,release
'n',1523054374.359074,release
'd',1523054374.382837,press
Key.space,1523054374.3986921,release
'o',1523054374.459109,press
'd',1523054374.4750102,release
Key.space,1523054374.522929,press
'a',1523054374.582756,press
'o',1523054374.5867991,release
Key.space,1523054374.6347258,release
'n',1523054374.695014,press
'a',1523054374.719676,release
'n',1523054374.7953,release
Key.backspace,1523054375.1378539,press
Key.backspace,1523054375.226541,release
'b',1523054375.3277209,press
'o',1523054375.420161,press
'b',1523054375.431675,release
'u',1523054375.5081651,press
't',1523054375.5480251,press
'o',1523054375.563754,release
'u',1523054375.612105,release
't',1523054375.631949,release
Key.space,1523054375.6439621,press
'i',1523054375.715987,press
't',1523054375.764161,press
Key.space,1523054375.7642329,release
'i',1523054375.83979,release
't',1523054375.844173,release
'.',1523054376.196801,press
'.',1523054376.2691891,release
'.',1523054376.3450692,press
'.',1523054376.4289,release
'.',1523054376.4767842,press
'e',1523054376.564825,press
'.',1523054376.5846112,release
'e',1523054376.677397,release
'x',1523054376.758158,press
'x',1523054376.858337,release
'c',1523054376.9366632,press
'c',1523054377.016343,release
'e',1523054377.1324,press
'e',1523054377.2291892,release
'p',1523054377.257975,press
'p',1523054377.329151,release
't',1523054377.340759,press
't',1523054377.437126,release
Key.space,1523054377.4372108,press
Key.space,1523054377.553192,release
'm',1523054377.7158778,press
'a',1523054377.787992,press
'm',1523054377.843561,release
'y',1523054377.848095,press
'a',1523054377.912132,release
'y',1523054377.968212,release
'b',1523054378.0021892,press
'b',1523054378.0942678,release
'e',1523054378.143082,press
Key.space,1523054378.215106,press
'e',1523054378.2349088,release
Key.space,1523054378.3513868,release
'u',1523054379.22988,press
's',1523054379.278712,press
'u',1523054379.309194,release
'e',1523054379.313945,press
's',1523054379.353954,release
'e',1523054379.3941498,release
Key.space,1523054379.39424,press
'a',1523054379.458092,press
Key.space,1523054379.482837,release
'a',1523054379.549917,release
Key.space,1523054379.549973,press
Key.space,1523054379.630187,release
'd',1523054379.64405,press
'd',1523054379.735897,release
'i',1523054379.7601569,press
'f',1523054379.8277068,press
'i',1523054379.83157,release
'f',1523054379.904178,release
'f',1523054379.9559581,press
'e',1523054380.064196,press
'f',1523054380.087749,release
'r',1523054380.191833,press
'e',1523054380.199569,release
'e',1523054380.2678962,press
'r',1523054380.33186,release
'n',1523054380.347898,press
'e',1523054380.367906,release
'n',1523054380.428289,release
't',1523054380.4417212,press
Key.space,1523054380.5378811,press
't',1523054380.549579,release
Key.space,1523054380.622188,release
'm',1523054381.682747,press
'o',1523054381.758971,press
'm',1523054381.8348532,release
'o',1523054381.8711119,release
'l',1523054381.9537122,press
'e',1523054381.990009,press
'l',1523054382.041864,release
'e',1523054382.0782468,release
'c',1523054382.219937,press
'c',1523054382.296118,release
'u',1523054382.447288,press
'u',1523054382.5353038,release
'l',1523054382.6318688,press
'e',1523054382.707884,press
'l',1523054382.7115571,release
'e',1523054382.7838678,release
Key.space,1523054382.791764,press
'r',1523054382.899982,press
Key.space,1523054382.915367,release
'e',1523054382.9438322,press
'r',1523054382.9918132,release
'e',1523054383.027967,release
'n',1523054383.0838132,press
'd',1523054383.123662,press
'n',1523054383.156517,release
'd',1523054383.1801941,release
'e',1523054383.267981,press
'r',1523054383.3476548,press
'e',1523054383.3836899,release
'e',1523054383.467629,press
'r',1523054383.495811,release
'e',1523054383.615958,release
'r',1523054383.616062,press
'r',1523054383.696304,release
Key.space,1523054383.921648,press
Key.space,1523054384.0462022,release
'a',1523054384.0817542,press
'a',1523054384.1421828,release
Key.backspace,1523054384.35877,press
Key.backspace,1523054384.414958,release
'h',1523054384.468788,press
'h',1523054384.5487418,release
'a',1523054384.5719008,press
'a',1523054384.6844149,release
'h',1523054384.723646,press
'a',1523054384.803915,press
'h',1523054384.823785,release
'a',1523054384.9041688,release
'.',1523054385.3098319,press
Key.space,1523054385.409873,press
'.',1523054385.4979022,release
Key.space,1523054385.5460858,release
Key.shift_r,1523054392.260465,press
'I',1523054392.347905,press
Key.shift_r,1523054392.435702,release
'i',1523054392.491888,release
"'",1523054392.55074,press
"'",1523054392.6512299,release
'l',1523054392.7207491,press
'l',1523054392.78485,release
'l',1523054392.8589451,press
Key.space,1523054392.890641,press
'l',1523054392.918431,release
'l',1523054392.994632,press
Key.space,1523054393.0101929,release
'e',1523054393.086354,press
'l',1523054393.114978,release
't',1523054393.178515,press
'e',1523054393.234684,release
Key.space,1523054393.26272,press
't',1523054393.3069131,release
Key.space,1523054393.382875,release
'y',1523054393.424462,press
'o',1523054393.465209,press
'y',1523054393.532646,release
'u',1523054393.548643,press
'o',1523054393.6126819,release
Key.space,1523054393.620735,press
'u',1523054393.640234,release
Key.space,1523054393.6890738,release
Key.backspace,1523054393.904398,press
Key.backspace,1523054393.9767628,release
Key.backspace,1523054394.0437,press
Key.backspace,1523054394.111912,release
Key.backspace,1523054394.1715572,press
Key.backspace,1523054394.2678552,release
Key.backspace,1523054394.3505,press
Key.backspace,1523054394.4227898,release
Key.backspace,1523054394.468794,press
Key.backspace,1523054394.536881,release
Key.backspace,1523054394.611626,press
Key.backspace,1523054394.667876,release
Key.backspace,1523054394.734887,press
Key.backspace,1523054394.818828,release
Key.backspace,1523054394.8775969,press
Key.backspace,1523054394.9335098,release
Key.backspace,1523054395.01723,press
Key.backspace,1523054395.0774772,release
Key.backspace,1523054395.153443,press
Key.backspace,1523054395.217473,release
Key.backspace,1523054395.292166,press
Key.backspace,1523054395.348416,release
Key.backspace,1523054395.412215,press
Key.backspace,1523054395.4924521,release
Key.backspace,1523054395.921202,press
Key.backspace,1523054396.0093591,release
Key.enter,1523054396.263554,press
Key.enter,1523054396.339803,release
Key.enter,1523054396.4095738,press
Key.enter,1523054396.4898372,release
Key.shift_r,1523054396.6048572,press
'I',1523054396.7463622,press
Key.shift_r,1523054396.8106308,release
'i',1523054396.837128,release
"'",1523054396.929434,press
"'",1523054397.0127208,release
'l',1523054397.118185,press
'l',1523054397.181888,release
'l',1523054397.261426,press
Key.space,1523054397.357545,press
'l',1523054397.3692029,release
'l',1523054397.473498,press
Key.space,1523054397.4931011,release
'e',1523054397.565635,press
'l',1523054397.593625,release
't',1523054397.673537,press
Key.space,1523054397.705476,press
'e',1523054397.75142,release
't',1523054397.821485,release
Key.space,1523054397.82589,release
'y',1523054397.920888,press
'o',1523054398.044401,press
'y',1523054398.0445151,release
'u',1523054398.1564522,press
Key.space,1523054398.232769,press
'o',1523054398.2440908,release
'u',1523054398.2963278,release
Key.space,1523054398.352712,release
'k',1523054398.467856,press
'n',1523054398.675817,press
'o',1523054398.711506,press
'k',1523054398.839635,release
'n',1523054398.89143,release
'o',1523054398.919978,release
'w',1523054398.9707909,press
'w',1523054399.046697,release
Key.space,1523054399.08346,press
Key.space,1523054399.163841,release
'i',1523054399.6374452,press
'f',1523054399.7096581,press
'i',1523054399.717212,release
Key.space,1523054399.813466,press
'f',1523054399.821533,release
Key.space,1523054399.9138932,release
'a',1523054400.307151,press
'n',1523054400.3805928,press
'a',1523054400.4513888,release
'n',1523054400.483777,release
'y',1523054400.573652,press
Key.space,1523054400.661083,press
'y',1523054400.7412019,release
Key.space,1523054400.79377,release
Key.backspace,1523054401.034324,press
Key.backspace,1523054401.125738,release
Key.backspace,1523054401.226198,press
Key.backspace,1523054401.302956,release
Key.backspace,1523054401.356578,press
Key.backspace,1523054401.4043908,release
Key.backspace,1523054401.466542,press
Key.backspace,1523054401.546746,release
'w',1523054401.7661288,press
'e',1523054401.829206,press
'w',1523054401.869118,release
Key.space,1523054401.90137,press
'e',1523054401.933446,release
Key.space,1523054402.0057979,release
'r',1523054402.065174,press
'u',1523054402.1175659,press
'r',1523054402.181791,release
'u',1523054402.181895,release
'n',1523054402.3847418,press
'n',1523054402.472896,release
Key.space,1523054402.580362,press
Key.space,1523054402.704742,release
'i',1523054402.732387,press
'n',1523054402.7844548,press
'i',1523054402.8245199,release
't',1523054402.8804538,press
'n',1523054402.920518,release
'o',1523054402.9486358,press
't',1523054402.964024,release
Key.space,1523054402.992379,press
'o',1523054403.0566971,release
Key.space,1523054403.104689,release
'a',1523054403.118421,press
'n',1523054403.170511,press
'a',1523054403.246489,release
'n',1523054403.270803,release
'y',1523054403.360893,press
Key.space,1523054403.416496,press
'y',1523054403.468122,release
Key.space,1523054403.512605,release
'm',1523054403.587512,press
'i',1523054403.647344,press
'm',1523054403.731524,release
'r',1523054403.77934,press
'i',1523054403.7831502,release
'a',1523054403.85534,press
'r',1523054403.895392,release
'a',1523054403.959929,release
'c',1523054404.051112,press
'c',1523054404.122912,release
'l',1523054404.1311371,press
'e',1523054404.2475379,press
'l',1523054404.259076,release
's',1523054404.3315148,press
'e',1523054404.399591,release
's',1523054404.4637902,release
Key.space,1523054404.6795561,press
Key.shift_r,1523054404.755163,press
Key.space,1523054404.7872698,release
';',1523054404.803534,press
';',1523054404.915377,release
'0',1523054405.019849,press
Key.shift_r,1523054405.1031759,release
'0',1523054405.1517801,release
Key.enter,1523054405.249418,press
Key.enter,1523054405.325537,release
Key.enter,1523054405.38161,press
Key.enter,1523054405.469735,release
Key.shift_r,1523054405.542367,press
'B',1523054405.675732,press
Key.shift_r,1523054405.72716,release
'b',1523054405.795871,release
'e',1523054405.817437,press
's',1523054405.845736,press
't',1523054405.921782,press
'e',1523054405.957319,release
's',1523054406.001251,release
',',1523054406.017542,press
't',1523054406.077106,release
',',1523054406.097554,release
Key.enter,1523054406.263315,press
Key.enter,1523054406.335752,release
Key.shift_r,1523054406.4863622,press
'W',1523054406.5741289,press
Key.shift_r,1523054406.6179452,release
'a',1523054406.6674402,press
'w',1523054406.681966,release
'a',1523054406.758353,release
'l',1523054406.762391,press
'l',1523054406.8386261,release
't',1523054406.865601,press
'r',1523054406.869162,press
'r',1523054406.9109602,release
't',1523054406.92576,release
Key.backspace,1523054407.9357078,press
Key.backspace,1523054407.99546,release
Key.cmd,1523054434.091535,press
'†',1523054434.203985,press
Key.cmd,1523054434.3390179,release
't',1523054434.363308,release
'c',1523054435.0436852,press
's',1523054435.211265,press
'c',1523054435.259326,release
's',1523054435.35996,release
'u',1523054435.460842,press
'u',1523054435.521153,release
'a',1523054435.56916,press
'a',1523054435.693439,release
Key.backspace,1523054437.172159,press
Key.backspace,1523054437.259709,release
Key.backspace,1523054437.3122969,press
Key.backspace,1523054437.396595,release
Key.backspace,1523054437.458251,press
Key.backspace,1523054437.5261939,release
Key.backspace,1523054437.570587,press
Key.backspace,1523054437.7904441,release
'f',1523054437.855499,press
'a',1523054437.913165,press
'f',1523054437.967297,release
'a',1523054438.019306,release
'c',1523054438.2523031,press
'c',1523054438.3223522,release
'e',1523054438.545533,press
'e',1523054438.6297522,release
Key.enter,1523054438.98839,press
Key.enter,1523054439.092573,release
'c',1523054448.205235,press
's',1523054448.205365,press
'c',1523054448.335545,release
's',1523054448.428394,release
'u',1523054448.878242,press
'a',1523054448.961529,press
'u',1523054448.9695091,release
Key.space,1523054449.0400598,press
'a',1523054449.105749,release
'b',1523054449.158197,press
Key.space,1523054449.1777852,release
'e',1523054449.2340312,press
'b',1523054449.265825,release
'r',1523054449.3183382,press
'e',1523054449.3859332,release
'k',1523054449.421939,press
'r',1523054449.44993,release
'k',1523054449.4857862,release
'e',1523054449.537266,press
'e',1523054449.6200588,release
'l',1523054449.627549,press
'l',1523054449.751426,release
'e',1523054449.829889,press
'y',1523054449.973997,press
'e',1523054450.0697322,release
'y',1523054450.090312,release
Key.enter,1523054450.134867,press
Key.enter,1523054450.1989,release
Key.enter,1523054450.2565382,press
Key.enter,1523054450.353583,release
Key.cmd,1523054450.6013849,press
Key.tab,1523054450.7034,press
Key.tab,1523054450.856152,release
Key.tab,1523054451.328171,press
Key.tab,1523054451.411797,release
Key.tab,1523054451.5198,press
Key.tab,1523054451.62366,release
Key.tab,1523054451.69541,press
Key.tab,1523054451.803831,release
Key.cmd,1523054451.828087,release
'a',1523054452.0856588,release
Key.cmd,1523054452.75886,press
Key.tab,1523054452.901653,press
Key.cmd,1523054452.9378822,release
Key.tab,1523054453.009753,release
Key.cmd,1523054484.912489,press
